--------------------
BDMEP - INMET
--------------------
Estação           : CARAVELAS - BA (OMM: 83498)
Latitude  (graus) : -17.73
Longitude (graus) : -39.25
Altitude  (metros): 2.88
Estação Operante
Inicio de operação: 01/05/1930
Periodo solicitado dos dados: 01/01/1970 a 01/01/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;PrecipitacaoTotal;TempMaximaMedia;TempMinimaMedia;
83498;31/08/2003;0000;78.8;26.635484;19.419355;
83498;30/09/2003;0000;72.6;27.343333;20.333333;
83498;31/10/2003;0000;54;28.16129;21.464516;
83498;30/11/2003;0000;122.2;29.54;23.29;
83498;31/12/2003;0000;91.3;30.73871;23.887097;
83498;31/01/2004;0000;159.7;29.712903;24.058065;
83498;29/02/2004;0000;156.7;30.407407;23.567857;
83498;31/03/2004;0000;359.5;29.254839;23.235484;
83498;30/04/2004;0000;137.5;29.096667;22.8;
83498;31/05/2004;0000;93.4;27.970968;22.122581;
83498;30/06/2004;0000;163.1;26.436667;20.003333;
83498;31/07/2004;0000;162.6;25.354839;18.970968;
83498;31/08/2004;0000;61.2;26.167742;18.564516;
83498;30/09/2004;0000;5.6;27.66;19.28;
83498;31/10/2004;0000;122.2;28.241935;21.483871;
83498;30/11/2004;0000;201.9;28.396667;22.776667;
83498;31/12/2004;0000;151.9;29.358065;23.212903;
83498;31/01/2005;0000;173.3;30.354839;23.793548;
83498;28/02/2005;0000;242.6;30.05;23.4;
83498;31/03/2005;0000;199.5;30.329032;24.112903;
83498;30/04/2005;0000;58.9;29.813333;23.093333;
83498;31/05/2005;0000;136.9;28.012903;22.267742;
83498;30/06/2005;0000;120.8;26.866667;20.5;
83498;31/07/2005;0000;58.2;26.143333;18.541935;
83498;31/08/2005;0000;89.2;26.545161;19.612903;
83498;30/09/2005;0000;113.9;27.073333;20.44;
83498;31/10/2005;0000;35.5;28.756667;20.933333;
83498;30/11/2005;0000;383.7;27.603333;21.626667;
83498;31/12/2005;0000;215.4;29.003226;22.1;
83498;31/01/2006;0000;25.6;30.419355;22.690323;
83498;28/02/2006;0000;20.8;31.857692;22.962963;
83498;31/03/2006;0000;143.2;30.577419;23.235484;
83498;30/04/2006;0000;144.9;29.14;22.865517;
83498;31/05/2006;0000;57.2;27.32069;20.289655;
83498;30/06/2006;0000;86.7;26.166667;19.166667;
83498;31/07/2006;0000;26.7;26.045161;17.458065;
83498;31/08/2006;0000;63.9;26.932258;19.474194;
83498;30/09/2006;0000;203.7;26.836667;19.856667;
83498;31/10/2006;0000;109.3;27.558065;21.587097;
83498;30/11/2006;0000;253.9;28.533333;22.123333;
83498;31/12/2006;0000;403.7;29.541935;23.135484;
83498;31/01/2007;0000;31.5;30.9;23.683871;
83498;28/02/2007;0000;160.5;29.917857;22.914286;
83498;31/03/2007;0000;53.3;30.776667;22.9;
83498;30/04/2007;0000;257.7;29.953333;22.073333;
83498;31/05/2007;0000;101;28.013793;20.287097;
83498;30/06/2007;0000;30.7;27.113333;18.296667;
83498;31/07/2007;0000;43.5;26.929032;18.319355;
83498;31/08/2007;0000;40.4;26.577419;18.664516;
83498;30/09/2007;0000;46;26.723333;18.483333;
83498;31/10/2007;0000;113.3;28.074194;19.687097;
83498;30/11/2007;0000;233.7;29.134483;21.993103;
83498;31/12/2007;0000;158.8;29.296667;21.906667;
83498;31/01/2008;0000;117.9;29.322581;21.703226;
83498;29/02/2008;0000;85;30.925;21.833333;
83498;31/03/2008;0000;213.2;30.967742;22.619355;
83498;30/04/2008;0000;8.6;31.32069;21.971429;
83498;31/05/2008;0000;64.8;28.129032;19.290323;
83498;30/06/2008;0000;241.7;26.98;18.523333;
83498;31/07/2008;0000;75.2;26.003226;16.470968;
83498;31/08/2008;0000;27.3;27.051613;17.051613;
83498;30/09/2008;0000;46.8;26.913333;18.748276;
83498;31/10/2008;0000;35.7;28.877419;20.212903;
83498;30/11/2008;0000;321.4;28.3;21.17;
83498;31/12/2008;0000;193.5;28.745161;21.470968;
83498;31/01/2009;0000;199;30.03871;22.235484;
83498;28/02/2009;0000;13.1;30.982143;22.342857;
83498;31/03/2009;0000;148.7;31.306897;22.282759;
83498;30/04/2009;0000;162.6;29.49;23.11;
83498;31/05/2009;0000;51.7;27.853333;20.916667;
83498;30/06/2009;0000;56.7;26.789655;19.682759;
83498;31/07/2009;0000;55.7;27.209677;19.119355;
83498;31/08/2009;0000;153.7;27.158065;19.845161;
83498;30/09/2009;0000;92.7;28.206897;21.4;
83498;31/10/2009;0000;242.4;28.277419;22.129032;
83498;30/11/2009;0000;45.9;29.773333;22.46;
83498;31/12/2009;0000;11.9;31.668966;22.658621;
83498;31/01/2010;0000;19.6;32.2;23.489655;
83498;28/02/2010;0000;34.6;32.189286;24.157143;
83498;31/03/2010;0000;175.2;31.322581;24.148276;
83498;30/04/2010;0000;257.6;29.053333;22.996667;
83498;31/05/2010;0000;187.3;28.267742;21.796774;
83498;30/06/2010;0000;64.5;26.38;19.75;
83498;31/07/2010;0000;79.5;26.274194;20.219355;
83498;31/08/2010;0000;56.2;25.970968;18.274194;
83498;30/09/2010;0000;91.1;26.926667;20.25;
83498;31/10/2010;0000;80.6;27.248387;22.248387;
83498;30/11/2010;0000;463.1;27.953333;22.393333;
83498;31/12/2010;0000;18.8;29.723333;23.49;
83498;31/01/2011;0000;33.1;30.503226;23.641935;
83498;28/02/2011;0000;24.8;31.065385;23.565385;
83498;31/03/2011;0000;201.8;30.056667;23.46;
83498;30/04/2011;0000;315.5;29.67931;22.886207;
83498;31/05/2011;0000;83.6;27.416129;20.358065;
83498;30/06/2011;0000;61.1;26.513793;19.689655;
83498;31/07/2011;0000;50.1;26.570968;18.509677;
